Item,Count
35961,4
22440,4
26739,4
25176,4
10326,4
29330,4
17167,4
23344,4
25856,4
21898,4
28952,4
27808,4
17746,4
31577,4
12912,4
24966,4
30738,4
24352,4
24555,4
26451,4
30529,4
216,4
28915,4
32801,4
17230,4
29559,4
29291,4
37519,4
979,4
27427,4
28242,4
20486,4
34576,4
12919,4
32035,4
26274,4
34558,4
21774,4
20931,4
20526,4
31268,4
16316,4
16645,4
27161,4
34156,4
33890,4
29022,4
31396,4
30390,4
31147,4
34999,4
34573,4
35324,4
2940,4
22578,4
27782,4
18673,4
30544,4
22131,4
15285,4
31019,4
21397,4
25972,4
11366,4
29838,4
26323,4
31875,4
34943,4
31765,4
28535,4
33308,4
30483,4
28503,4
27740,4
17874,4
17720,4
29882,4
28127,4
18726,4
36297,4
26704,4
32192,4
17233,4
32663,4
16655,4
21470,4
25004,4
40125,4
28013,4
29095,4
23761,4
28626,4
31816,4
26083,4
23943,4
28971,4
32139,4
17764,4
28231,4
22836,4
27300,4
36123,4
26192,4
35260,4
33241,4
34695,4
33499,4
29464,4
34366,4
22231,4
27434,4
31453,4
29438,4
15531,4
25549,4
18262,4
31321,4
22100,4
35030,4
15255,4
28206,4
31468,4
33585,4
21894,4
20787,4
27120,4
16756,4
27098,4
29114,4
22679,4
18481,4
32150,4
20970,4
35083,4
23733,4
32980,4
33994,4
17297,4
21130,4
32523,4
32144,4
30648,4
32816,4
30855,4
31304,4
13402,4
35686,4
29661,4
18520,4
23175,4
27875,4
19016,4
23586,4
28590,4
34363,4
33745,4
26723,4
31072,4
6225,4
23741,4
23905,4
21947,4
19892,4
13747,4
33637,4
31650,4
18399,4
29321,4
33969,4
32541,4
34836,4
33677,4
36119,4
16593,4
30548,4
16488,4
20696,4
28699,4
10885,4
29484,4
31966,4
25482,4
20682,4
16066,4
26697,4
30402,4
22775,4
29962,4
25002,4
31116,4
16667,4
29792,4
26470,4
30940,4
32735,4
16203,4
11023,4
16159,4
33982,4
26248,4
36591,4
28318,4
27424,4
15072,4
36480,4
28567,4
33516,4
26020,4
19997,4
29433,4
15504,4
22390,4
22431,4
31614,4
18750,4
27537,4
19250,4
35114,4
29029,4
32482,4
29363,4
30267,4
35883,4
32975,4
24939,4
29453,4
19797,4
27303,4
17497,4
32219,4
23517,4
20038,4
19673,4
26180,4
38963,4
30878,4
24728,4
20332,4
25683,4
24266,4
30617,4
29847,4
19756,4
32109,4
25576,4
23402,4
36222,4
29723,4
24726,4
29219,4
20851,4
28648,4
33378,4
23178,4
30556,4
18223,4
34776,4
27619,4
34428,4
26239,4
24181,4
15688,4
13303,4
36023,4
30960,4
33596,4
23069,4
27323,4
21074,4
28786,4
18727,4
38879,4
23536,4
23284,4
32309,4
29941,4
34035,4
21295,4
8440,4
24936,4
27053,4
31352,4
30716,4
31747,4
28377,4
18606,4
23026,4
26055,4
23260,4
29668,4
37128,4
31260,4
30751,4
23590,4
28788,4
26461,4
31344,4
5811,4
29252,4
30477,4
28328,4
21441,4
19017,4
30722,4
29123,4
17042,4
28009,4
15449,4
23565,4
25561,4
25189,4
24170,4
31499,4
27284,4
30607,4
36872,4
9461,4
25875,4
28667,4
33077,4
26827,4
34028,4
29791,4
19340,4
21784,4
32941,4
32034,4
19850,4
18691,4
34714,4
27864,4
2312,4
15148,4
34104,4
21944,4
19282,4
36047,4
22374,4
30020,4
17757,4
24756,4
17247,4
22483,4
29059,4
22010,4
10158,4
35445,4
31060,4
33771,4
27456,4
25231,4
26978,4
29207,4
27881,4
32763,4
17516,4
28672,4
31462,4
6474,4
27045,4
30485,4
28495,4
29957,4
29717,4
29060,4
33626,4
17439,4
29701,4
29775,4
30512,4
33592,4
26524,4
22401,4
36539,4
1992,4
27457,4
23748,4
35184,4
23132,4
23444,4
32263,4
24332,4
28643,4
18273,4
13135,4
17286,4
36239,4
29532,4
21837,4
31159,4
24758,4
22820,4
17914,4
31700,4
19909,4
23078,4
19809,4
34186,4
21585,4
16936,4
850,4
37272,4
21482,4
17937,4
23931,4
25109,4
34048,4
34660,4
25069,4
28597,4
29888,4
24193,4
33648,4
25340,4
25829,4
27317,4
34748,4
23632,4
30301,4
15719,4
37973,4
29184,4
28376,4
35126,4
28003,4
33613,4
22115,4
13808,4
16476,4
37987,4
28762,4
28016,4
7284,4
18856,4
25900,4
31904,4
26301,4
9740,4
12752,4
26245,4
25506,4
23893,4
27377,4
26059,4
35674,4
18486,4
31744,4
15176,4
27770,4
14833,4
23817,4
28538,4
19984,4
32417,4
21969,4
25774,4
35231,4
20721,4
27247,4
24956,4
13699,4
34447,4
17248,4
15832,4
31028,4
29710,4
39175,4
32679,4
20558,4
28568,4
23547,4
16391,4
24182,4
35333,4
28849,4
9840,4
16405,4
28838,4
18911,4
24740,4
33457,4
32414,4
27276,4
28410,4
31075,4
31085,4
30655,4
29663,4
12770,4
33058,4
20369,4
34875,4
37229,4
33229,4
26473,4
8418,4
19000,4
14879,4
30824,4
6841,4
6740,4
9652,4
27333,4
27055,4
29632,4
22052,4
10170,4
28723,4
18397,4
29720,4
36086,4
14358,4
6695,4
29851,4
29318,4
26508,4
16284,4
22869,4
36516,4
13743,4
32133,4
29116,4
3953,4
35520,4
23591,4
21831,4
23215,4
16222,4
19313,4
23010,4
15477,4
28527,4
27820,4
32550,4
10492,4
18510,4
22526,4
32054,4
30180,4
28529,4
18661,4
30983,4
25610,4
22711,4
20335,4
27337,4
32818,4
25653,4
14197,4
28015,4
1791,4
14480,4
26954,4
38303,4
14723,4
17479,4
32117,4
21036,4
35115,4
25906,4
19692,4
22685,4
30986,4
4951,4
33203,4
28688,4
17219,4
25277,4
37708,4
29455,4
22258,4
36211,4
31954,4
37466,4
30283,4
22353,4
30875,4
19649,4
29256,4
31682,4
16932,4
36100,4
12491,4
29189,4
22691,4
36536,4
23324,4
38820,4
18753,4
35706,4
31298,4
31128,4
34135,4
35066,4
30310,4
22265,4
33249,4
5377,4
12641,4
26817,4
22956,4
35294,4
24810,4
19225,4
31814,4
34036,4
24762,4
21530,4
38682,4
28149,4
29311,4
27411,4
21363,4
23744,4
27951,4
15836,4
33462,4
20766,4
33532,4
32010,4
33725,4
6390,4
32042,4
31490,4
20919,4
18179,4
32850,4
25167,4
27277,4
10087,4
24793,4
26764,4
29161,4
27111,4
26283,4
25461,4
31255,4
22500,4
20480,4
33190,4
30616,4
35668,4
22347,4
8294,4
33775,4
36774,4
31261,4
27123,4
23889,4
34536,4
24157,4
32471,4
37088,4
31649,4
19862,4
33296,4
23074,4
30745,4
27948,4
21886,4
22120,4
19552,4
25038,4
30662,4
19981,4
29728,4
22106,4
31995,4
21257,4
29110,4
17526,4
26070,4
27873,4
34606,4
14359,4
14059,4
13811,4
12573,4
23392,4
25100,4
11797,4
19274,4
34524,4
22510,4
13521,4
19630,4
31478,4
25367,4
8041,4
36947,4
35275,4
17877,4
30128,4
29507,4
31528,4
23676,4
18980,4
32853,4
22134,4
27971,4
26105,4
27709,4
25209,4
34769,4
28486,4
32304,4
15883,4
30395,4
33828,4
34670,4
25592,4
27283,4
21620,4
22881,4
29904,4
21197,4
29216,4
19536,4
32556,4
26134,4
13531,4
19607,4
25642,4
35280,4
18765,4
24435,4
25290,4
13388,4
38360,4
26551,4
14291,4
38098,4
29344,4
34296,4
35124,4
32626,4
16983,4
20295,4
19573,4
26525,4
29166,4
32007,4
33136,4
29948,4
37084,4
31447,4
30939,4
32784,4
25477,4
29183,4
29999,4
13751,4
25404,4
24330,4
36736,4
24026,4
22103,4
31044,4
33393,4
26457,4
24839,4
28917,4
32220,4
22550,4
15242,4
13856,4
21627,4
30439,4
37544,4
16505,4
32577,4
30968,4
28512,4
36588,4
15187,4
13502,4
24285,4
32555,4
17921,4
29292,4
16133,4
15555,4
35771,4
27105,4
33005,4
29293,4
19306,4
34609,4
15474,4
11833,4
19835,4
29829,4
10735,4
5163,4
29732,4
30289,4
28233,4
24911,4
34454,4
31096,4
17664,4
27819,4
13461,4
35084,4
28957,4
13786,4
19474,4
25492,4
30342,4
26641,4
20016,4
25091,4
19273,4
32504,4
10231,4
22229,4
38227,4
25914,4
29556,4
30654,4
28050,4
28069,4
16404,4
31276,4
32397,4
39502,4
28219,4
23686,4
8103,4
28665,4
31733,4
19686,4
15603,4
31734,4
20118,4
26181,4
27121,4
33372,4
29133,4
29182,4
8094,4
20039,4
10195,4
9411,4
20989,4
31002,4
12970,4
35642,4
29319,4
18376,4
21212,4
34675,4
33974,4
33716,4
20183,4
13270,4
26049,4
33672,4
32835,4
30717,4
23847,4
34218,4
26988,4
26243,4
28392,4
21956,4
21840,4
29926,4
27001,4
30989,4
21878,4
28654,4
23626,4
36037,4
32076,4
24012,4
32487,4
8442,4
31929,4
13959,4
23446,4
34199,4
35064,4
34240,4
27371,4
29367,4
23149,4
27090,4
19888,4
30681,4
36370,4
22724,4
19570,4
28520,4
24848,4
22412,4
29647,4
26270,4
26907,4
32119,4
23206,4
32446,4
25859,4
26034,4
26251,4
26533,4
25093,4
26446,4
36461,4
32475,4
28635,4
36259,4
17173,4
26600,4
10632,4
34816,4
34231,4
26329,4
15138,4
24812,4
35051,4
27692,4
25504,4
24958,4
23049,4
24349,4
30800,4
19379,4
27939,4
22514,4
28468,4
28139,4
17834,4
17782,4
29014,4
30585,4
23286,4
22036,4
26424,4
28200,4
20753,4
16838,4
18984,4
31712,4
28735,4
16124,4
35102,4
21053,4
27973,4
33265,4
25837,4
30242,4
32524,4
6846,4
31056,4
22308,4
20799,4
19575,4
14652,4
34600,4
21695,4
17718,4
25202,4
15490,4
28990,4
17428,4
23662,4
28661,4
16618,4
30431,4
23855,4
31133,4
36075,4
25358,4
25017,4
17120,4
35569,4
2891,4
20255,4
17430,4
33609,4
29288,4
29993,4
14853,4
33557,4
24295,4
27514,4
30950,4
28539,4
32170,4
16686,4
32746,4
32232,4
33466,4
29489,4
25600,4
31642,4
34984,4
32974,4
18315,4
21845,4
26302,4
35139,4
18967,4
26410,4
15505,4
4977,4
12829,4
27894,4
17483,4
32957,4
16024,4
31949,4
21289,4
32888,4
32985,4
21962,4
22739,4
25312,4
31709,4
24808,4
22719,4
34523,4
23858,4
27361,4
28189,4
26662,4
18229,4
26369,4
12503,4
19701,4
36115,4
28784,4
26183,4
28315,4
25620,4
14331,4
28629,4
31978,4
13782,4
31900,4
27942,4
23732,4
27544,4
28049,4
21200,4
29535,4
16581,4
20060,4
13127,4
32302,4
19895,4
13650,4
11963,4
15940,4
37972,4
31033,4
26358,4
28240,4
24859,4
32881,4
31968,4
10823,4
34132,4
27315,4
15429,4
27270,4
36479,4
28679,4
25843,4
33161,4
1999,4
16572,4
30347,4
16056,4
18888,4
34535,4
12771,4
25513,4
25105,4
33335,4
32102,4
33735,4
31395,4
33818,4
23920,4
19477,4
30797,4
24016,4
31483,4
18996,4
23505,4
30839,4
21555,4
13299,4
22398,4
21777,4
28060,4
28356,4
39604,4
27684,4
27316,4
34078,4
14394,4
25531,4
23369,4
21703,4
33519,4
32558,4
20350,4
26951,4
29633,4
26955,4
39791,4
19727,4
9401,4
32796,4
26385,4
23659,4
36611,4
25866,4
4371,4
19576,4
18196,4
29146,4
31069,4
15459,4
35572,4
19784,4
32215,4
6670,4
29040,4
18953,4
22628,4
9367,4
36949,4
22057,4
25928,4
32376,4
22878,4
27435,4
25041,4
23029,4
24834,4
25286,4
31066,4
33321,4
11075,4
14105,4
28269,4
26372,4
32953,4
11335,4
12187,4
31413,4
33747,4
27882,4
32684,4
20151,4
16570,4
26360,4
33026,4
24144,4
21010,4
27343,4
20501,4
31380,4
27246,4
32669,4
36555,4
30599,4
19759,4
28742,4
37145,4
29758,4
29353,4
19572,4
20386,4
25111,4
28085,4
33089,4
22146,4
32890,4
15821,4
21419,4
21366,4
29222,4
31754,4
18292,4
28657,4
27575,4
24833,4
6444,4
14172,4
34411,4
23396,4
30291,4
25055,4
32633,4
19802,4
29388,4
31170,4
18674,4
26276,4
21499,4
18498,4
24853,4
31713,4
27374,4
25612,4
29356,4
29394,4
14968,4
30708,4
32865,4
6421,4
29618,4
23495,4
37904,4
27612,4
17477,4
34467,4
15400,4
11668,4
25317,4
29727,4
32046,4
11635,4
29158,4
25386,4
30194,4
17122,4
34969,4
22687,4
29430,4
29690,4
11581,4
22153,4
8801,4
8905,4
20190,4
15118,4
34241,4
35523,4
18954,4
32136,4
26464,4
32879,4
29359,4
37604,3
21483,3
31844,3
23109,3
12988,3
25118,3
31174,3
24801,3
15322,3
29625,3
31479,3
33322,3
28323,3
25799,3
28783,3
24992,3
21466,3
38136,3
33174,3
37657,3
35501,3
37072,3
1856,3
34229,3
31831,3
28919,3
39603,3
29547,3
32900,3
20405,3
29869,3
14382,3
30403,3
29634,3
13125,3
21224,3
17101,3
26268,3
30803,3
15992,3
23253,3
24907,3
8566,3
24406,3
33267,3
12773,3
33188,3
26527,3
25116,3
12474,3
33625,3
33238,3
30718,3
33825,3
35597,3
31840,3
15618,3
27445,3
27072,3
32824,3
15305,3
23045,3
22699,3
30740,3
31551,3
29416,3
20203,3
26909,3
25834,3
34367,3
27294,3
28443,3
33149,3
31848,3
22242,3
11800,3
31880,3
31821,3
33768,3
38174,3
31035,3
28545,3
31903,3
26649,3
31635,3
34494,3
29503,3
18321,3
21038,3
31345,3
29247,3
26701,3
13961,3
21515,3
36139,3
33563,3
25673,3
14145,3
27915,3
32922,3
31720,3
13403,3
25858,3
22372,3
13123,3
22207,3
34064,3
22296,3
29553,3
34478,3
28022,3
28712,3
25861,3
35282,3
34457,3
29781,3
31061,3
28655,3
29025,3
33324,3
31140,3
29749,3
32753,3
26168,3
21997,3
10478,3
20686,3
33718,3
35562,3
16418,3
18862,3
37605,3
36054,3
28866,3
35402,3
22947,3
36413,3
22996,3
16202,3
34546,3
27854,3
20120,3
32660,3
28169,3
24940,3
20422,3
31351,3
33200,3
29515,3
24701,3
34624,3
28660,3
34073,3
35936,3
33988,3
32783,3
33965,3
31292,3
25087,3
33760,3
15709,3
25830,3
23317,3
34488,3
37011,3
38146,3
26821,3
22373,3
34242,3
26653,3
29974,3
24370,3
25092,3
24033,3
3841,3
20600,3
17447,3
29264,3
30045,3
30281,3
19571,3
19392,3
27255,3
29374,3
27867,3
37510,3
34490,3
21967,3
33668,3
25649,3
24218,3
19051,3
31893,3
23288,3
11789,3
23066,3
12405,3
28145,3
23170,3
20107,3
24305,3
13295,3
37392,3
19288,3
23796,3
22459,3
20504,3
23199,3
33721,3
31735,3
22005,3
20370,3
32986,3
18857,3
20865,3
35300,3
18452,3
22385,3
2360,3
27505,3
23270,3
34780,3
34876,3
26559,3
23310,3
36940,3
17444,3
12938,3
32806,3
27117,3
32583,3
34042,3
26747,3
36238,3
37420,3
23021,3
26651,3
28669,3
39965,3
8868,3
34336,3
22192,3
31362,3
28147,3
32124,3
35838,3
33690,3
36651,3
15401,3
35286,3
36684,3
23813,3
36693,3
30901,3
29528,3
23897,3
22092,3
25031,3
33789,3
25349,3
21763,3
24473,3
33075,3
35722,3
38140,3
24325,3
25706,3
33813,3
29527,3
34632,3
30392,3
29650,3
30854,3
29346,3
34376,3
34858,3
31592,3
33764,3
23239,3
32846,3
22902,3
11327,3
33284,3
32652,3
33228,3
31842,3
29063,3
23115,3
24446,3
32863,3
35487,3
33488,3
22201,3
28549,3
27068,3
33740,3
30271,3
26416,3
16230,3
38539,3
34022,3
17293,3
31956,3
23779,3
40062,3
25542,3
34446,3
28210,3
23672,3
32090,3
31507,3
31941,3
34131,3
21379,3
1066,3
28416,3
26406,3
25771,3
33140,3
34153,3
35707,3
13463,3
21448,3
33438,3
35174,3
35177,3
35243,3
29432,3
27409,3
27134,3
30685,3
30383,3
33467,3
34837,3
35613,3
34744,3
22776,3
24020,3
23114,3
26289,3
13292,3
23678,3
27851,3
36064,3
35365,3
21880,3
22682,3
36235,3
24912,3
32265,3
34899,3
31759,3
28851,3
25541,3
14575,3
31500,3
28253,3
16130,3
38547,3
22945,3
11686,3
32346,3
34255,3
26187,3
37938,3
25977,3
28067,3
33355,3
34918,3
39374,3
33632,3
33439,3
35864,3
34613,3
34208,3
32867,3
34101,3
16748,3
33590,3
28026,3
25882,3
25949,3
35635,3
16354,3
30235,3
22288,3
36504,3
31622,3
31372,3
28996,3
27817,3
29537,3
27046,3
32319,3
32004,3
37696,3
33078,3
29893,3
30643,3
14715,3
29764,3
35736,3
21050,3
24832,3
25274,3
24482,3
25144,3
29541,3
34263,3
35634,3
21911,3
30549,3
9814,3
37087,3
31001,3
35349,3
15375,3
28855,3
25284,3
35366,3
29924,3
14842,3
8645,3
34091,3
22235,3
39176,3
26882,3
24790,3
33170,3
24713,3
35713,3
28779,3
24056,3
34188,3
38090,3
10754,3
36277,3
35210,3
25623,3
38055,3
30795,3
34957,3
19267,3
32811,3
35565,3
30033,3
29934,3
34368,3
22325,3
25921,3
30871,3
37230,3
29837,3
29687,3
34737,3
32002,3
33444,3
35823,3
28808,3
28580,3
26173,3
30558,3
22914,3
36233,3
18528,3
39588,3
37573,3
28035,3
13529,3
6188,3
32039,3
17580,3
33664,3
33412,3
29769,3
33394,3
31826,3
35874,3
32293,3
30922,3
19988,3
12606,3
31761,3
35488,3
21617,3
33973,3
38576,3
36972,3
28575,3
21846,3
26975,3
35153,3
31025,3
23225,3
33313,3
31538,3
32021,3
20127,3
19473,3
34357,3
34968,3
36646,3
38278,3
19358,3
35397,3
25456,3
32358,3
25027,3
5784,3
19979,3
37405,3
27703,3
28088,3
36107,3
22108,3
29070,3
34436,3
22409,3
23669,3
27359,3
23162,3
26751,3
27228,3
27142,3
31936,3
34746,3
9180,3
31108,3
23926,3
28017,3
30012,3
31930,3
28992,3
28461,3
28674,3
30570,3
11462,3
24066,3
32852,3
21939,3
11049,3
26536,3
29385,3
29497,3
32700,3
27835,3
22791,3
18382,3
28158,3
38978,3
14903,3
36291,3
33460,3
29718,3
22871,3
33390,3
36875,3
30580,3
34851,3
33601,3
30542,3
33242,3
21500,3
12680,3
31460,3
5525,3
36852,3
27697,3
14711,3
30841,3
31335,3
23246,3
7399,3
13930,3
33315,3
21045,3
33139,3
24219,3
26285,3
31109,3
23915,3
29061,3
14154,3
15420,3
39069,3
35979,3
22267,3
24288,3
27767,3
35923,3
33925,3
27937,3
38081,3
34537,3
29361,3
22948,3
33766,3
26347,3
36981,3
33980,3
12186,3
35396,3
28854,3
15027,3
21298,3
29638,3
21923,3
39060,3
28896,3
16829,3
31883,3
25171,3
33937,3
28382,3
32544,3
25575,3
34469,3
16962,3
35581,3
22990,3
32564,3
32511,3
36676,3
20592,3
19395,3
32262,3
25030,3
7402,3
28600,3
19375,3
14037,3
22223,3
34290,3
36976,3
30658,3
28737,3
18457,3
28312,3
32239,3
35356,3
29108,3
26387,3
23173,3
16905,3
5474,3
30036,3
27209,3
35949,3
18928,3
10595,3
16911,3
33305,3
21208,3
18940,3
26220,3
28311,3
21832,3
38943,3
28830,3
19775,3
34649,3
20277,3
34307,3
28840,3
30461,3
20695,3
30622,3
32720,3
25479,3
29190,3
34657,3
27200,3
31728,3
38043,3
13152,3
34445,3
29462,3
29232,3
25270,3
23981,3
27260,3
25645,3
12846,3
12035,3
36835,3
32013,3
34951,3
9622,3
36077,3
26665,3
17036,3
27309,3
25463,3
33640,3
23634,3
30344,3
34925,3
32043,3
32429,3
35068,3
12896,3
27932,3
26944,3
31729,3
22862,3
18535,3
38951,3
23561,3
28959,3
26778,3
20853,3
34430,3
22255,3
11160,3
36932,3
30687,3
28581,3
22937,3
36313,3
37676,3
33845,3
25685,3
32181,3
24341,3
25226,3
23143,3
32411,3
27947,3
17484,3
24914,3
28622,3
25617,3
36057,3
37100,3
32367,3
12729,3
32921,3
27412,3
19811,3
22841,3
21469,3
29335,3
33485,3
34659,3
29811,3
26304,3
26237,3
21629,3
29372,3
33172,3
29686,3
27604,3
33095,3
33595,3
15539,3
33509,3
25208,3
36544,3
35632,3
40143,3
38071,3
38016,3
20713,3
28716,3
35959,3
17044,3
23762,3
27293,3
26741,3
32949,3
34687,3
29594,3
20904,3
26873,3
30087,3
33776,3
27993,3
27956,3
36044,3
16534,3
18692,3
33185,3
18780,3
23956,3
32242,3
27592,3
36230,3
37309,3
27252,3
15394,3
30567,3
36253,3
14762,3
36771,3
33431,3
34926,3
17710,3
23849,3
34250,3
20356,3
33884,3
29863,3
33523,3
26578,3
9561,3
31451,3
24904,3
33000,3
38504,3
18724,3
32131,3
31436,3
31911,3
10634,3
13631,3
29954,3
35080,3
36212,3
24215,3
32360,3
31845,3
35317,3
36538,3
24707,3
36995,3
31375,3
12431,3
21602,3
29198,3
40630,3
24694,3
33247,3
24972,3
26679,3
36958,3
10984,3
34834,3
26232,3
36026,3
28456,3
29384,3
29711,3
24356,3
34471,3
21529,3
26472,3
29458,3
17919,3
36301,3
26671,3
33021,3
5443,3
26627,3
17429,3
29560,3
28420,3
39713,3
33941,3
33074,3
21265,3
36070,3
26176,3
34987,3
12488,3
35175,3
26357,3
24351,3
26485,3
23725,3
14418,3
17455,3
32356,3
29160,3
20725,3
33780,3
33221,3
33184,3
25450,3
14071,3
24794,3
35846,3
28969,3
32098,3
36502,3
8835,3
26255,3
22316,3
31433,3
35342,3
29235,3
22446,3
35573,3
28234,3
35860,3
31972,3
26350,3
19720,3
33723,3
37020,3
26925,3
26580,3
35818,3
39059,3
26828,3
24986,3
30792,3
35550,3
33952,3
27269,3
19992,3
31984,3
37582,3
9826,3
22998,3
33260,3
26672,3
37464,3
26053,3
24199,3
32535,3
17687,3
25046,3
26316,3
37943,3
31708,3
21097,3
28988,3
29767,3
32963,3
28272,3
35919,3
29357,3
34497,3
30925,3
25381,3
21190,3
28175,3
34027,3
18398,3
31557,3
32576,3
30530,3
30204,3
28111,3
24140,3
33939,3
27382,3
38686,3
14902,3
27728,3
23909,3
20192,3
34838,3
15415,3
22913,3
27771,3
25808,3
20077,3
34356,3
34734,3
23986,3
32444,3
31014,3
29254,3
20889,3
33911,3
33584,3
33916,3
27066,3
37010,3
26542,3
32876,3
37553,3
22562,3
12883,3
16377,3
28485,3
33072,3
23782,3
15037,3
21952,3
31454,3
27872,3
23625,3
14141,3
28770,3
10168,3
35390,3
22660,3
15734,3
34466,3
24827,3
22197,3
26922,3
22246,3
27189,3
22908,3
18914,3
37584,3
28719,3
24826,3
24414,3
31725,3
26855,3
16819,3
19121,3
20718,3
28412,3
33309,3
30404,3
36781,3
35498,3
35352,3
25768,3
16460,3
24739,3
36645,3
26318,3
29282,3
14067,3
29800,3
24890,3
35879,3
29118,3
23141,3
29953,3
10511,3
35645,3
22966,3
32969,3
31678,3
34305,3
33772,3
40549,3
12188,3
32875,3
37478,3
35387,3
23587,3
27007,3
21568,3
31872,3
31206,3
28170,3
21825,3
18693,3
34005,3
37071,3
25697,3
37005,3
35195,3
21804,3
28639,3
35123,3
29250,3
20086,3
12506,3
25150,3
29126,3
35744,3
29622,3
21612,3
26645,3
27342,3
2187,3
20903,3
37135,3
32942,3
27291,3
37948,3
32803,3
34462,3
29262,3
22405,3
24171,3
13701,3
27815,3
36247,3
30007,3
38008,3
20078,3
28131,3
37549,3
40267,3
23014,3
35264,3
36683,3
28300,3
20842,3
22806,3
32460,3
33292,3
15125,3
19752,3
28140,3
23786,3
32598,3
20560,3
28123,3
24309,3
19156,3
8603,3
21395,3
23068,3
28552,3
27989,3
31915,3
31781,3
32570,3
30332,3
34260,3
32464,3
23336,3
25043,3
34224,3
26217,3
35741,3
31467,3
4484,3
34582,3
29867,3
28632,3
27021,3
31688,3
31942,3
33031,3
30872,3
22074,3
29550,3
36374,3
32993,3
29336,3
37473,3
17551,3
26903,3
5463,3
29226,3
30039,3
18285,3
24275,3
30724,3
35395,3
26266,3
18736,3
32388,3
28949,3
19762,3
17784,3
14545,3
31485,3
32699,3
23362,3
15133,3
25593,3
26567,3
27017,3
33834,3
29651,3
19782,3
38587,3
27362,3
21369,3
24263,3
6473,3
35200,3
32128,3
21118,3
34697,3
27011,3
30584,3
14923,3
35015,3
25923,3
24184,3
17266,3
25947,3
34121,3
16843,3
22024,3
34292,3
28117,3
32603,3
26054,3
38592,3
34222,3
27428,3
29049,3
31667,3
27453,3
33552,3
31420,3
10965,3
35872,3
27449,3
24900,3
27339,3
31894,3
31051,3
22513,3
30510,3
26557,3
28322,3
31167,3
38121,3
24807,3
34477,3
25731,3
36696,3
32503,3
23268,3
18164,3
19347,3
19788,3
28440,3
13242,3
32415,3
36711,3
25845,3
35703,3
14372,3
16356,3
27805,3
29874,3
26879,3
20982,3
26631,3
28119,3
28701,3
26488,3
27911,3
33633,3
32488,3
31674,3
14048,3
31874,3
35530,3
26984,3
20251,3
18260,3
29132,3
26591,3
31581,3
30202,3
27622,3
38429,3
37564,3
27460,3
34797,3
38456,3
33842,3
30772,3
26848,3
27798,3
25086,3
24057,3
27764,3
30837,3
23711,3
38861,3
35338,3
12407,3
9915,3
17610,3
6730,3
31391,3
29304,3
23457,3
22537,3
18722,3
32924,3
10424,3
26090,3
32734,3
10431,3
30661,3
21237,3
27450,3
22925,3
32450,3
31208,3
15972,3
34978,3
26652,3
21960,3
29113,3
21094,3
29496,3
35362,3
23681,3
28283,3
5980,3
26547,3
29331,3
25249,3
35946,3
30864,3
32291,3
6361,3
20747,3
33629,3
32132,3
32967,3
19631,3
15855,3
23970,3
30385,3
26957,3
6785,3
37506,3
38475,3
27099,3
30741,3
25873,3
33285,3
32177,3
19856,3
29273,3
27129,3
28245,3
39790,3
23456,3
35461,3
32689,3
29905,3
11941,3
32792,3
40476,3
35092,3
28867,3
31859,3
38557,3
37453,3
33369,3
21299,3
31521,3
36306,3
25352,3
16226,3
36764,3
16996,3
21544,3
35325,3
18831,3
36162,3
35209,3
20823,3
30769,3
29943,3
30941,3
25026,3
19556,3
23605,3
34921,3
18353,3
28653,3
14605,3
10024,3
13347,3
32855,3
33658,3
32017,3
28760,3
12406,3
33063,3
11739,3
10331,3
37209,3
32190,3
29246,3
26515,3
18787,3
25751,3
36027,3
30698,3
17931,3
24174,3
28777,3
23125,3
25306,3
21071,3
29159,3
27796,3
5639,3
19601,3
34814,3
33733,3
29297,3
27125,3
34720,3
37037,3
24982,3
17147,3
19167,3
27750,3
37957,3
21983,3
27707,3
29263,3
22983,3
25543,3
20530,3
17901,3
25058,3
13200,3
19482,3
26501,3
24371,3
22046,3
37301,3
30040,3
7874,3
17271,3
28728,3
26734,3
20174,3
36827,3
30505,3
39628,3
25414,3
33617,3
16427,3
26834,3
17262,3
26078,3
33659,3
36760,3
23403,3
28371,3
36756,3
21785,3
20933,3
34827,3
33663,3
37530,3
29760,3
21646,3
33470,3
34116,3
36194,3
30586,3
27780,3
36045,3
34966,3
32741,3
29467,3
26543,3
31982,3
30496,3
32938,3
21034,3
22800,3
25088,3
5480,3
26047,3
12398,3
34749,3
26131,3
22611,3
17099,3
34203,3
16904,3
35708,3
35046,3
33065,3
27704,3
14229,3
16854,3
14963,3
20326,3
26364,3
40059,3
31817,3
36151,3
23434,3
24146,3
29461,3
28271,3
21131,3
28541,3
33275,3
25332,3
33362,3
28985,3
28749,3
33612,3
28757,3
21795,3
16001,3
24187,3
32227,3
36158,3
29491,3
20208,3
27614,3
20164,3
30988,3
36660,3
36707,3
25953,3
34552,3
23116,3
32186,3
27257,3
24228,3
29973,3
30601,3
26188,3
27933,3
35777,3
30043,3
13940,3
28489,3
22208,3
29610,3
33180,3
19129,3
30222,3
21378,3
11185,3
26066,3
28839,3
20781,3
24231,3
14164,3
28605,3
33983,3
32162,3
35606,3
29490,3
19277,3
35821,3
14552,3
17796,3
21913,3
27757,3
27079,3
35434,3
8818,3
17759,3
7861,3
37394,3
39768,3
36150,3
14444,3
22807,3
25252,3
20323,3
23327,3
34692,3
31389,3
